N,P,K,temperature,humidity,ph,rainfall,label,Primary_Fertilizer,Soil_Texture,Soil_Texture_Label,N_to_P_ratio,K_to_N_ratio
24,67,22,20.120043,22.89845607,5.618844277,104.6252153,kidneybeans,Diammonium Phosphate (DAP),Clay,0,0.352941176,0.88
47,79,78,17.48395377,14.76014523,6.609696734,65.11365631,chickpea,Diammonium Phosphate (DAP),Clay,0,0.5875,1.625
38,21,35,20.33691147,89.38003827,5.841367187,110.9653137,pomegranate,Urea,Clay,0,1.727272727,0.897435897
17,18,43,24.4880844,90.83687246,5.843005428,103.1969341,pomegranate,Sulfate of Potash (SOP),Clay,0,0.894736842,2.388888889
3,72,24,36.51268371,57.92887167,6.03160778,122.6539694,pigeonpeas,Superphosphate,Sandy,3,0.04109589,6.0
9,38,25,34.58561471,50.34035336,5.497946899,100.3060719,mango,Superphosphate,Clay,0,0.230769231,2.5
40,65,49,35.32876402,91.06138506,6.678449318,163.9069365,papaya,Diammonium Phosphate (DAP),Sandy,3,0.606060606,1.195121951
26,80,18,19.32509638,23.3334788,5.581021521,104.7783947,kidneybeans,Diammonium Phosphate (DAP),Clay,0,0.320987654,0.666666667
19,123,200,34.76086052,81.03544763,6.167013532,65.70430027,grapes,Sulfate of Potash (SOP),Sandy,3,0.153225806,10.0
28,10,30,29.8690834,91.14723422,6.305740522,192.7678575,coconut,Muriate of Potash (MOP),Clay,0,2.545454545,1.034482759
6,69,19,26.88630675,41.69617915,4.750929218,94.46748008,pigeonpeas,Superphosphate,Clay,0,0.085714286,2.714285714
30,17,31,31.20478173,54.49960506,6.804437106,94.62954663,mango,Muriate of Potash (MOP),Loam,1,1.666666667,1.0
20,29,27,25.09897688,92.36099489,6.047044342,157.7592626,coconut,Diammonium Phosphate (DAP),Clay,0,0.666666667,1.285714286
32,11,31,29.51611558,92.56492864,6.461225827,131.2116167,coconut,Urea,Clay,0,2.666666667,0.939393939
41,69,82,20.02381489,16.63294455,6.715587232,68.97806542,chickpea,Sulfate of Potash (SOP),Sandy,3,0.585714286,1.952380952
6,13,29,27.31155708,99.96906006,5.832608028,201.8258633,coconut,Muriate of Potash (MOP),Clay,0,0.428571429,4.142857143
36,54,46,42.54744013,94.94482086,6.662875839,214.4103848,papaya,Superphosphate,Clay,0,0.654545455,1.243243243
27,10,33,27.81132822,97.48410555,6.465906333,154.0621221,coconut,Muriate of Potash (MOP),Clay,0,2.454545455,1.178571429
29,22,40,23.62600218,89.73266695,6.145104401,107.6836871,pomegranate,Sulfate of Potash (SOP),Clay,0,1.260869565,1.333333333
23,45,23,28.77653519,86.69133979,6.983130466,56.12443206,mungbean,Superphosphate,Clay,0,0.5,0.958333333
6,144,198,21.11478672,90.31528693,5.559363609,104.5086618,apple,Sulfate of Potash (SOP),Clay,0,0.04137931,28.28571429
35,145,195,22.03911546,94.58075845,6.231950009,110.9804014,apple,Sulfate of Potash (SOP),Clay,0,0.239726027,5.416666667
32,25,35,18.09903225,85.70786282,5.892913826,107.0050976,pomegranate,Sulfate of Potash (SOP),Clay,0,1.230769231,1.060606061
34,38,31,35.37775595,45.58110023,6.454045329,97.41586402,mango,Superphosphate,Loam,1,0.871794872,0.885714286
13,144,197,22.9215706,94.89613443,6.28022267,105.6941544,apple,Sulfate of Potash (SOP),Clay,0,0.089655172,14.07142857
11,40,23,29.61253065,63.04749127,5.80428611,50.1978269,mothbeans,Superphosphate,Loam,1,0.268292683,1.916666667
37,126,196,23.59997268,90.97597665,5.596449493,107.1728191,apple,Sulfate of Potash (SOP),Sandy,3,0.291338583,5.157894737
2,21,44,18.92157197,87.31290342,6.56893406,102.8013275,pomegranate,Muriate of Potash (MOP),Clay,0,0.090909091,14.66666667
19,55,20,27.43329405,87.80507732,7.18530147,54.73367631,mungbean,Diammonium Phosphate (DAP),Clay,0,0.339285714,1.0
35,131,203,22.42776057,93.91722423,5.893490899,102.7230739,apple,Muriate of Potash (MOP),Clay,0,0.265151515,5.638888889
38,68,54,29.33710543,90.81781439,6.739170045,202.0572747,papaya,Superphosphate,Clay,0,0.550724638,1.384615385
8,25,36,19.91330523,94.95031368,6.828522375,104.0277061,pomegranate,Muriate of Potash (MOP),Clay,0,0.307692308,4.0
27,80,15,19.07096165,21.21092266,5.788386951,86.21917578,kidneybeans,Diammonium Phosphate (DAP),Clay,0,0.333333333,0.535714286
7,23,35,19.75088482,88.71691157,7.054313823,102.5538035,pomegranate,Muriate of Potash (MOP),Clay,0,0.291666667,4.375
25,7,35,28.38503882,99.18843684,5.55771171,189.6711349,coconut,Muriate of Potash (MOP),Clay,0,3.125,1.346153846
44,77,21,32.63918668,61.3009051,7.326980454,61.83876146,blackgram,Superphosphate,Loam,1,0.564102564,0.466666667
9,16,36,23.77989026,92.93386903,5.893332378,106.977723,pomegranate,Sulfate of Potash (SOP),Clay,0,0.529411765,3.6
5,126,197,12.80000387,81.20876367,6.417500829,67.10439401,grapes,Sulfate of Potash (SOP),Clay,0,0.039370079,32.83333333
49,71,76,19.71098332,17.63879418,6.613072145,85.57925437,chickpea,Sulfate of Potash (SOP),Clay,0,0.680555556,1.52
39,24,39,23.65374106,93.32657504,6.431265737,109.8076178,pomegranate,NPK 10-26-26,Clay,0,1.56,0.975
34,80,19,31.49338309,63.0563645,6.521217963,71.48327008,blackgram,Superphosphate,Loam,1,0.419753086,0.542857143
37,137,199,22.63946441,90.18451645,5.697945522,108.3405879,apple,Sulfate of Potash (SOP),Sandy,3,0.268115942,5.236842105
37,52,47,43.08022702,93.90305729,6.54277684,211.8529059,papaya,Diammonium Phosphate (DAP),Clay,0,0.698113208,1.236842105
38,14,30,26.92449525,91.20106019,5.570745386,194.9022136,coconut,Calcium Ammonium Nitrate,Clay,0,2.533333333,0.769230769
29,122,196,41.94865736,81.15595212,5.638328481,73.06862952,grapes,Sulfate of Potash (SOP),Clay,0,0.235772358,6.533333333
39,37,15,28.9973145,83.78911515,6.821747052,59.84499208,mungbean,Calcium Ammonium Nitrate,Clay,0,1.026315789,0.375
9,16,36,23.77989026,92.93386903,5.893332378,106.977723,pomegranate,Sulfate of Potash (SOP),Clay,0,0.529411765,3.6
18,19,27,27.75518664,52.34605806,4.772385986,94.11213345,mango,Muriate of Potash (MOP),Clay,0,0.9,1.421052632
39,140,203,21.11903604,80.63399198,6.349875906,69.27779761,grapes,Muriate of Potash (MOP),Sandy,3,0.276595745,5.075
40,132,202,24.57558351,80.70695797,5.971813006,69.706113,grapes,Sulfate of Potash (SOP),Clay,0,0.30075188,4.926829268
2,30,30,26.00175125,94.79998418,6.331051715,209.540094,coconut,NPK 20-20-20,Sandy,3,0.064516129,10.0
31,58,15,27.11026483,84.96771717,7.121571293,51.52617423,mungbean,Diammonium Phosphate (DAP),Sandy,3,0.525423729,0.46875
36,128,204,25.23542319,80.68700527,5.695792761,67.03840888,grapes,Sulfate of Potash (SOP),Clay,0,0.279069767,5.513513514
39,57,19,29.32379604,45.93248374,6.421748487,165.4113371,pigeonpeas,Superphosphate,Loam,1,0.672413793,0.475
40,29,42,24.63228709,89.01574455,7.104094929,110.6956184,pomegranate,Sulfate of Potash (SOP),Clay,0,1.333333333,1.024390244
40,51,17,28.66086349,86.12194568,6.860602782,50.01534317,mungbean,Diammonium Phosphate (DAP),Clay,0,0.769230769,0.414634146
23,62,85,18.97424756,19.5161216,8.490127142,80.7108745,chickpea,Sulfate of Potash (SOP),Clay,0,0.365079365,3.541666667
12,27,26,29.09382275,45.5661059,5.32307197,96.23520043,mango,Superphosphate,Clay,0,0.428571429,2.0
26,18,30,32.06097197,51.08494181,6.336234624,96.59816497,mango,Muriate of Potash (MOP),Loam,1,1.368421053,1.111111111
23,7,34,26.1055118,91.52421214,5.852038202,134.1279669,coconut,Sulfate of Potash (SOP),Sandy,3,2.875,1.416666667
31,13,33,29.69952329,95.21224392,6.342463714,148.3003692,coconut,Muriate of Potash (MOP),Sandy,3,2.214285714,1.03125
32,129,201,16.36251869,83.00471609,6.48754639,71.55665483,grapes,Muriate of Potash (MOP),Clay,0,0.246153846,6.090909091
1,135,203,22.77856513,92.70124029,5.624203283,113.7759219,apple,Muriate of Potash (MOP),Clay,0,0.007352941,101.5
39,65,53,35.33294932,92.11508608,6.560743093,235.6133585,papaya,Diammonium Phosphate (DAP),Sandy,3,0.590909091,1.325
2,129,201,22.78234161,94.36803516,5.682343744,122.1449949,apple,Sulfate of Potash (SOP),Clay,0,0.015384615,67.0
8,54,20,28.3340432,80.77275974,7.034214276,38.7976407,mungbean,Superphosphate,Clay,0,0.145454545,2.222222222
9,10,10,22.3551049,93.52211892,6.010391864,101.5164589,orange,NPK 10-26-26,Sandy,3,0.818181818,1.0
22,80,20,23.00884744,18.86880997,5.669560726,100.118612,kidneybeans,Diammonium Phosphate (DAP),Clay,0,0.271604938,0.869565217
24,73,20,19.63736208,32.31528909,4.608695247,176.4134092,pigeonpeas,Superphosphate,Sandy,3,0.324324324,0.8
26,18,27,27.45907759,92.90736493,5.836075368,142.1430003,coconut,Muriate of Potash (MOP),Clay,0,1.368421053,1.0
10,79,18,21.0643684,55.46985938,5.624731338,184.6226709,pigeonpeas,Diammonium Phosphate (DAP),Loam,1,0.125,1.636363636
27,145,205,9.467960445,82.29335466,5.800242694,66.02765219,grapes,Sulfate of Potash (SOP),Clay,0,0.184931507,7.321428571
37,55,82,19.45591848,18.02235902,8.423873703,78.44910564,chickpea,Sulfate of Potash (SOP),Clay,0,0.660714286,2.157894737
29,17,29,29.20394909,95.66997327,5.959493188,211.2506267,coconut,NPK 10-26-26,Clay,0,1.611111111,0.966666667
26,35,31,33.44619894,53.05980465,5.339556562,98.05089394,mango,Superphosphate,Clay,0,0.722222222,1.148148148
23,23,30,32.82141065,47.45553843,4.755273631,90.89173106,mango,Sulfate of Potash (SOP),Clay,0,0.958333333,1.25
5,21,38,22.43377991,90.3396556,6.107054808,112.459697,pomegranate,Muriate of Potash (MOP),Clay,0,0.227272727,6.333333333
40,73,20,21.59343016,20.31871249,5.811314232,61.13872036,kidneybeans,Superphosphate,Clay,0,0.540540541,0.487804878
19,7,9,27.255435,91.71369387,6.969883483,101.139435,orange,Calcium Ammonium Nitrate,Clay,0,2.375,0.45
43,68,20,29.57812712,66.17587668,7.497469256,69.43895491,blackgram,Superphosphate,Loam,1,0.623188406,0.454545455
24,42,23,28.22471276,82.35916228,6.428054409,44.01206619,mungbean,Superphosphate,Sandy,3,0.558139535,0.92
29,36,25,28.28511547,88.4393979,7.130278657,48.56690235,mungbean,Diammonium Phosphate (DAP),Sandy,3,0.783783784,0.833333333
2,36,31,30.90225239,49.95955487,5.73171945,91.77522598,mango,Diammonium Phosphate (DAP),Loam,1,0.054054054,10.33333333
35,64,15,28.47442276,63.53604453,6.500144962,69.5274407,blackgram,Diammonium Phosphate (DAP),Loam,1,0.538461538,0.416666667
44,58,18,28.03644051,65.06601664,6.814410928,72.49507741,blackgram,Diammonium Phosphate (DAP),Loam,1,0.745762712,0.4
40,29,42,24.63228709,89.01574455,7.104094929,110.6956184,pomegranate,Sulfate of Potash (SOP),Sandy,3,1.333333333,1.024390244
34,16,25,30.07202564,50.96040505,6.10729559,92.09609766,mango,Calcium Ammonium Nitrate,Loam,1,2.0,0.714285714
26,27,10,28.06903173,92.91487288,6.079998496,114.1339416,orange,Diammonium Phosphate (DAP),Clay,0,0.928571429,0.37037037
2,140,197,22.69780133,92.82223419,5.53456749,105.0508234,apple,Muriate of Potash (MOP),Clay,0,0.014184397,65.66666667
26,18,42,19.72620525,89.64934166,6.910374919,108.2287276,pomegranate,Sulfate of Potash (SOP),Clay,0,1.368421053,1.555555556
18,21,35,23.2801227,94.94330457,6.368560522,111.1382096,pomegranate,Muriate of Potash (MOP),Sandy,3,0.818181818,1.842105263
28,58,24,19.72702528,18.28173015,5.748190463,143.7630894,kidneybeans,Superphosphate,Clay,0,0.474576271,0.827586207
37,52,47,43.08022702,93.90305729,6.54277684,211.8529059,papaya,Superphosphate,Sandy,3,0.698113208,1.236842105
36,29,13,20.68185224,90.91510525,7.829507245,109.7513927,orange,Calcium Ammonium Nitrate,Clay,0,1.2,0.351351351
31,25,12,18.05142392,90.03969587,7.016482298,111.7793889,orange,Calcium Ammonium Nitrate,Clay,0,1.192307692,0.375
25,59,19,29.06631494,83.6869203,6.626629798,43.95183726,mungbean,Diammonium Phosphate (DAP),Sandy,3,0.416666667,0.730769231
40,72,77,17.02498456,16.98861173,7.485996067,88.55123143,chickpea,Sulfate of Potash (SOP),Clay,0,0.547945205,1.87804878
27,73,79,19.16288268,15.83500655,7.354973451,82.69766829,chickpea,Sulfate of Potash (SOP),Clay,0,0.364864865,2.821428571
38,21,35,20.33691147,89.38003827,5.841367187,110.9653137,pomegranate,Calcium Ammonium Nitrate,Clay,0,1.727272727,0.897435897
0,5,36,24.35193812,90.88612388,6.152906502,105.529185,pomegranate,Sulfate of Potash (SOP),Clay,0,0.0,36.0
22,37,20,27.62749466,86.49366929,6.605733068,39.26137642,mungbean,Superphosphate,Clay,0,0.578947368,0.869565217
20,122,204,11.7976469,80.86325389,6.487369687,65.06962486,grapes,Sulfate of Potash (SOP),Clay,0,0.162601626,9.714285714
49,68,22,28.56840626,61.53278622,7.127064207,63.49726331,blackgram,Diammonium Phosphate (DAP),Loam,1,0.710144928,0.44
27,76,83,19.12829388,14.92241479,6.289614016,89.61857826,chickpea,Muriate of Potash (MOP),Sandy,3,0.350649351,2.964285714
22,70,19,18.23775702,21.07643273,5.515615023,69.44951585,kidneybeans,Superphosphate,Clay,0,0.309859155,0.826086957
33,15,7,15.83388699,91.68293851,7.651225301,109.7571416,orange,Urea,Clay,0,2.0625,0.205882353
11,78,22,23.89756791,22.74378977,5.940546818,112.6616435,kidneybeans,Superphosphate,Clay,0,0.139240506,1.833333333
0,70,21,36.30049702,56.03021253,4.672437054,101.6073988,pigeonpeas,Diammonium Phosphate (DAP),Sandy,3,0.0,21.0
21,23,42,19.54128063,90.29751796,6.902751061,104.3739878,pomegranate,Sulfate of Potash (SOP),Sandy,3,0.875,1.909090909
35,52,19,27.10606808,89.89593328,6.698574085,37.45680611,mungbean,Diammonium Phosphate (DAP),Clay,0,0.660377358,0.527777778
17,77,24,20.76952209,18.93146941,5.568456899,109.0193712,kidneybeans,Diammonium Phosphate (DAP),Clay,0,0.217948718,1.333333333
34,16,25,30.07202564,50.96040505,6.10729559,92.09609766,mango,Calcium Ammonium Nitrate,Loam,1,2.0,0.714285714
35,71,17,29.89286629,66.35375127,6.931924963,198.1403003,pigeonpeas,Diammonium Phosphate (DAP),Loam,1,0.486111111,0.472222222
5,25,6,30.72119881,94.01331956,6.011302181,106.8118019,orange,Diammonium Phosphate (DAP),Clay,0,0.192307692,1.0
14,75,24,24.54757829,57.3414485,6.436160044,118.3606557,pigeonpeas,Superphosphate,Loam,1,0.184210526,1.6
19,53,22,27.8640132,80.4513142,6.852884643,42.83053902,mungbean,Superphosphate,Clay,0,0.351851852,1.1
16,143,204,23.71475278,91.53331177,5.631333387,121.8961665,apple,Muriate of Potash (MOP),Clay,0,0.111111111,12.0
36,25,33,27.98392787,53.33018851,5.548584852,99.61465679,mango,Calcium Ammonium Nitrate,Loam,1,1.384615385,0.891891892
32,57,22,28.6899851,87.50436797,6.769415888,44.56598352,mungbean,Diammonium Phosphate (DAP),Sandy,3,0.551724138,0.666666667
14,74,15,27.99990346,65.57653373,6.493036868,49.94043064,lentil,Diammonium Phosphate (DAP),Loam,1,0.186666667,1.0
12,37,30,31.09779147,47.41196659,4.546466109,90.28624348,mango,Superphosphate,Clay,0,0.315789474,2.307692308
16,130,201,29.12033769,82.79092939,5.682395429,68.8503047,grapes,Sulfate of Potash (SOP),Clay,0,0.122137405,11.82352941
30,25,31,26.31270635,98.62048026,5.804965067,208.1181381,coconut,Muriate of Potash (MOP),Clay,0,1.153846154,1.0
20,29,27,25.09897688,92.36099489,6.047044342,157.7592626,coconut,Diammonium Phosphate (DAP),Sandy,3,0.666666667,1.285714286
27,145,205,9.467960445,82.29335466,5.800242694,66.02765219,grapes,Sulfate of Potash (SOP),Clay,0,0.184931507,7.321428571
19,72,15,28.83600962,69.76112921,6.890760124,44.08562546,lentil,Superphosphate,Sandy,3,0.260273973,0.75
31,55,22,22.91350245,21.33953114,5.873171894,109.225556,kidneybeans,Superphosphate,Clay,0,0.553571429,0.6875
1,59,23,27.46852989,87.17649,7.184398832,43.78420984,mungbean,Diammonium Phosphate (DAP),Clay,0,0.016666667,11.5
17,77,23,24.51324787,20.81527638,5.670062975,64.19497947,kidneybeans,Diammonium Phosphate (DAP),Clay,0,0.217948718,1.277777778
30,17,31,31.20478173,54.49960506,6.804437106,94.62954663,mango,Sulfate of Potash (SOP),Loam,1,1.666666667,1.0
4,14,41,19.85139326,89.80732335,6.430163481,102.8186358,pomegranate,Muriate of Potash (MOP),Clay,0,0.266666667,8.2
39,37,25,33.33024826,45.61143594,6.953246506,98.28583013,mango,Calcium Ammonium Nitrate,Loam,1,1.026315789,0.625
18,79,20,20.27514686,23.2353604,5.877347515,139.7521543,kidneybeans,Superphosphate,Clay,0,0.225,1.052631579
26,18,30,32.06097197,51.08494181,6.336234624,96.59816497,mango,Sulfate of Potash (SOP),Sandy,3,1.368421053,1.111111111
3,136,205,17.5862944,80.84806564,6.334771461,71.4065452,grapes,Sulfate of Potash (SOP),Clay,0,0.02189781,51.25
1,59,23,27.46852989,87.17649,7.184398832,43.78420984,mungbean,Diammonium Phosphate (DAP),Clay,0,0.016666667,11.5
23,39,22,29.25649321,81.97952224,6.86483915,42.02483277,mungbean,Superphosphate,Clay,0,0.575,0.916666667
31,56,23,31.46846241,35.39454002,5.661826398,174.5723999,pigeonpeas,Superphosphate,Sandy,3,0.543859649,0.71875
14,67,15,19.56376468,24.67385131,5.690065688,139.2921004,kidneybeans,Superphosphate,Clay,0,0.205882353,1.0
21,135,198,23.86087054,94.92048112,5.765015126,105.0241329,apple,Muriate of Potash (MOP),Sandy,3,0.154411765,9.0
14,139,197,21.72484506,92.83975602,6.056529526,121.6961761,apple,Sulfate of Potash (SOP),Clay,0,0.1,13.13333333
32,76,15,28.05153602,63.49802189,7.604110177,43.35795377,lentil,Diammonium Phosphate (DAP),Sandy,3,0.415584416,0.454545455
26,37,30,35.39986338,49.45962621,6.166173834,97.41054011,mango,Superphosphate,Loam,1,0.684210526,1.111111111
18,14,11,28.04799508,90.00621688,6.550814117,117.1311498,orange,Urea,Clay,0,1.2,0.578947368
17,59,17,18.4167001,23.42829938,5.689858133,132.9801054,kidneybeans,Diammonium Phosphate (DAP),Clay,0,0.283333333,0.944444444
7,63,24,22.95458237,24.03553105,5.858617867,107.7315386,kidneybeans,Diammonium Phosphate (DAP),Clay,0,0.109375,3.0
24,33,35,29.26382931,54.82257868,5.342866119,100.7586226,mango,Sulfate of Potash (SOP),Clay,0,0.705882353,1.4
21,139,201,19.3642553,83.36094029,5.980598579,67.15094741,grapes,Sulfate of Potash (SOP),Clay,0,0.15,9.136363636
34,66,17,18.81097271,21.27833035,5.889614577,125.084915,kidneybeans,Diammonium Phosphate (DAP),Clay,0,0.507462687,0.485714286
16,56,17,33.80020039,40.03262418,7.445444883,176.6165894,pigeonpeas,Diammonium Phosphate (DAP),Loam,1,0.280701754,1.0
5,32,33,32.32362177,52.5896771,5.842763773,93.36718816,mango,Muriate of Potash (MOP),Sandy,3,0.151515152,5.5
21,135,198,23.86087054,94.92048112,5.765015126,105.0241329,apple,Muriate of Potash (MOP),Sandy,3,0.154411765,9.0
48,65,78,17.43732714,14.33847406,7.861128148,73.0926704,chickpea,Muriate of Potash (MOP),Clay,0,0.727272727,1.591836735
37,71,16,26.28663931,68.51966729,7.324863481,46.13833007,lentil,Diammonium Phosphate (DAP),Sandy,3,0.513888889,0.421052632
27,79,82,17.06579293,17.54024066,6.307004923,70.87150577,chickpea,Muriate of Potash (MOP),Sandy,3,0.3375,2.928571429
27,61,18,33.30711818,67.07780816,5.266227032,108.5090168,pigeonpeas,Superphosphate,Clay,0,0.435483871,0.642857143
3,77,25,24.84906168,22.89464642,5.608165195,62.21292186,kidneybeans,Superphosphate,Clay,0,0.038461538,6.25
24,56,85,18.19903647,17.41333199,6.545888558,80.6405403,chickpea,Sulfate of Potash (SOP),Clay,0,0.421052632,3.4
25,63,20,15.78601387,21.14544088,5.502999119,95.17028129,kidneybeans,Superphosphate,Clay,0,0.390625,0.769230769
40,16,35,34.16438906,54.16482251,4.954739564,98.33351125,mango,Urea,Sandy,3,2.352941176,0.853658537
19,15,34,26.29644905,99.65809151,5.685889066,215.9195049,coconut,Sulfate of Potash (SOP),Clay,0,1.1875,1.7
35,140,197,16.77557314,82.75241875,6.106190557,66.76285469,grapes,Sulfate of Potash (SOP),Clay,0,0.24822695,5.472222222
22,70,19,18.23775702,21.07643273,5.515615023,69.44951585,kidneybeans,Superphosphate,Sandy,3,0.309859155,0.826086957
21,139,201,19.3642553,83.36094029,5.980598579,67.15094741,grapes,Muriate of Potash (MOP),Clay,0,0.15,9.136363636
35,55,22,30.88883074,52.62696801,8.634929739,55.51932414,mothbeans,Superphosphate,Sandy,3,0.625,0.611111111
21,139,201,19.3642553,83.36094029,5.980598579,67.15094741,grapes,Muriate of Potash (MOP),Clay,0,0.15,9.136363636
25,57,24,27.65472156,58.59986279,6.974978386,36.94255012,mothbeans,Superphosphate,Loam,1,0.431034483,0.923076923
38,24,33,28.28905147,97.00396405,5.973853124,142.9403233,coconut,Urea,Clay,0,1.52,0.846153846
38,24,33,28.28905147,97.00396405,5.973853124,142.9403233,coconut,Urea,Clay,0,1.52,0.846153846
0,17,42,23.20242586,91.19442671,6.859840821,109.0946323,pomegranate,Muriate of Potash (MOP),Clay,0,0.0,42.0
19,78,16,20.65375833,23.10538637,5.967533236,67.71768947,kidneybeans,Diammonium Phosphate (DAP),Clay,0,0.240506329,0.8
17,18,43,24.4880844,90.83687246,5.843005428,103.1969341,pomegranate,Sulfate of Potash (SOP),Clay,0,0.894736842,2.388888889
37,78,79,19.95264829,14.82633099,7.786366322,88.6810311,chickpea,Sulfate of Potash (SOP),Clay,0,0.46835443,2.078947368
7,73,25,27.52185591,63.13215259,7.28805662,45.20841071,lentil,Diammonium Phosphate (DAP),Loam,1,0.094594595,3.125
15,14,8,10.01081312,90.22399223,6.22094286,119.3941064,orange,Calcium Ammonium Nitrate,Clay,0,1.0,0.5
1,135,203,22.77856513,92.70124029,5.624203283,113.7759219,apple,Sulfate of Potash (SOP),Clay,0,0.007352941,101.5
22,60,18,19.59221047,61.28633405,6.74398035,41.7704893,lentil,Superphosphate,Loam,1,0.360655738,0.782608696
